id,code,name,institution_id/id
edu_career_160000001_311016,311016,Sociología,al_hr_pe.edu_inst_160000001
edu_career_160000001_312036,312036,Trabajo Social,al_hr_pe.edu_inst_160000001
edu_career_160000001_313016,313016,Psicología,al_hr_pe.edu_inst_160000001
edu_career_160000001_321036,321036,Comunicación Social,al_hr_pe.edu_inst_160000001
edu_career_160000001_331016,331016,Administración,al_hr_pe.edu_inst_160000001
edu_career_160000001_332276,332276,Turismo,al_hr_pe.edu_inst_160000001
edu_career_160000001_335116,335116,Negocios Internacionales,al_hr_pe.edu_inst_160000001
edu_career_160000001_341026,341026,Economía,al_hr_pe.edu_inst_160000001
edu_career_160000001_341056,341056,Economía Internacional,al_hr_pe.edu_inst_160000001
edu_career_160000001_341066,341066,Economía Pública,al_hr_pe.edu_inst_160000001
edu_career_160000001_342016,342016,Auditoría Empresarial Y Del Sector Público,al_hr_pe.edu_inst_160000001
edu_career_160000001_342056,342056,Contabilidad,al_hr_pe.edu_inst_160000001
edu_career_160000001_342136,342136,Gestión Tributaria,al_hr_pe.edu_inst_160000001
edu_career_160000001_351016,351016,Derecho,al_hr_pe.edu_inst_160000001
edu_career_160000001_352016,352016,Ciencia Política,al_hr_pe.edu_inst_160000001
edu_career_160000001_411076,411076,Ciencias Biológicas,al_hr_pe.edu_inst_160000001
edu_career_160000001_411086,411086,Genética Y Biotecnología,al_hr_pe.edu_inst_160000001
edu_career_160000001_411116,411116,Microbiología Y Parasitología,al_hr_pe.edu_inst_160000001
edu_career_160000001_421026,421026,Física,al_hr_pe.edu_inst_160000001
edu_career_160000001_422026,422026,Ingeniería Química,al_hr_pe.edu_inst_160000001
edu_career_160000001_422036,422036,Química,al_hr_pe.edu_inst_160000001
edu_career_160000001_423056,423056,Ingeniería Geológica,al_hr_pe.edu_inst_160000001
edu_career_160000001_431016,431016,Matemática,al_hr_pe.edu_inst_160000001
edu_career_160000001_432016,432016,Estadística,al_hr_pe.edu_inst_160000001
edu_career_160000001_433016,433016,Investigación Operativa,al_hr_pe.edu_inst_160000001
edu_career_160000001_441036,441036,Computación Científica,al_hr_pe.edu_inst_160000001
edu_career_160000001_511026,511026,Ingeniería De Sistemas,al_hr_pe.edu_inst_160000001
edu_career_160000001_511126,511126,Ingeniería De Software,al_hr_pe.edu_inst_160000001
edu_career_160000001_512046,512046,Ingeniería De Telecomunicaciones,al_hr_pe.edu_inst_160000001
edu_career_160000001_521046,521046,Ingeniería Industrial,al_hr_pe.edu_inst_160000001
edu_career_160000001_523026,523026,Ingeniería Agroindustrial,al_hr_pe.edu_inst_160000001
edu_career_160000001_524026,524026,Ingeniería Eléctrica,al_hr_pe.edu_inst_160000001
edu_career_160000001_525016,525016,Ingeniería Electrónica,al_hr_pe.edu_inst_160000001
edu_career_160000001_526046,526046,Ingeniería Mecánica De Fluídos,al_hr_pe.edu_inst_160000001
edu_career_160000001_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_160000001
edu_career_160000001_527056,527056,Ingeniería Metalúrgica,al_hr_pe.edu_inst_160000001
edu_career_160000001_528026,528026,Ingeniería Textil Y Confecciones,al_hr_pe.edu_inst_160000001
edu_career_160000001_531016,531016,Ingeniería Civil,al_hr_pe.edu_inst_160000001
edu_career_160000001_593016,593016,Geografía,al_hr_pe.edu_inst_160000001
edu_career_160000001_593036,593036,Ingeniería Geográfica,al_hr_pe.edu_inst_160000001
edu_career_160000001_621016,621016,Medicina Veterinaria,al_hr_pe.edu_inst_160000001
edu_career_160000001_711026,711026,Medicina Humana,al_hr_pe.edu_inst_160000001
edu_career_160000001_712036,712036,Ciencia De Los Alimentos,al_hr_pe.edu_inst_160000001
edu_career_160000001_712046,712046,Nutrición,al_hr_pe.edu_inst_160000001
edu_career_160000001_713026,713026,Odontología,al_hr_pe.edu_inst_160000001
edu_career_160000001_714016,714016,Enfermería,al_hr_pe.edu_inst_160000001
edu_career_160000001_715056,715056,Tecnología Médica,al_hr_pe.edu_inst_160000001
edu_career_160000001_716026,716026,Farmacia Y Bioquímica,al_hr_pe.edu_inst_160000001
edu_career_160000001_716036,716036,Toxicología,al_hr_pe.edu_inst_160000001
edu_career_160000001_717016,717016,Obstetricia,al_hr_pe.edu_inst_160000001
edu_career_160000002_111026,111026,Educación Inicial,al_hr_pe.edu_inst_160000002
edu_career_160000002_112016,112016,Educación Primaria,al_hr_pe.edu_inst_160000002
edu_career_160000002_121016,121016,Educación Secundaria,al_hr_pe.edu_inst_160000002
edu_career_160000002_131016,131016,Educación Física,al_hr_pe.edu_inst_160000002
edu_career_160000002_211026,211026,Antropología Social,al_hr_pe.edu_inst_160000002
edu_career_160000002_211046,211046,Arqueología E Historia,al_hr_pe.edu_inst_160000002
edu_career_160000002_312036,312036,Trabajo Social,al_hr_pe.edu_inst_160000002
edu_career_160000002_321026,321026,Ciencias De La Comunicación,al_hr_pe.edu_inst_160000002
edu_career_160000002_331036,331036,Administración De Empresas,al_hr_pe.edu_inst_160000002
edu_career_160000002_341026,341026,Economía,al_hr_pe.edu_inst_160000002
edu_career_160000002_342096,342096,Contabilidad Y Auditoría,al_hr_pe.edu_inst_160000002
edu_career_160000002_351016,351016,Derecho,al_hr_pe.edu_inst_160000002
edu_career_160000002_411016,411016,Biología,al_hr_pe.edu_inst_160000002
edu_career_160000002_421016,421016,Ciencias Físico-Matemáticas,al_hr_pe.edu_inst_160000002
edu_career_160000002_422026,422026,Ingeniería Química,al_hr_pe.edu_inst_160000002
edu_career_160000002_511026,511026,Ingeniería De Sistemas,al_hr_pe.edu_inst_160000002
edu_career_160000002_522036,522036,Ingeniería En Industrias Alimentarias,al_hr_pe.edu_inst_160000002
edu_career_160000002_523026,523026,Ingeniería Agroindustrial,al_hr_pe.edu_inst_160000002
edu_career_160000002_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_160000002
edu_career_160000002_531016,531016,Ingeniería Civil,al_hr_pe.edu_inst_160000002
edu_career_160000002_611016,611016,Agronomía,al_hr_pe.edu_inst_160000002
edu_career_160000002_611076,611076,Ingeniería Agrícola,al_hr_pe.edu_inst_160000002
edu_career_160000002_612036,612036,Ingeniería Agroforestal,al_hr_pe.edu_inst_160000002
edu_career_160000002_621016,621016,Medicina Veterinaria,al_hr_pe.edu_inst_160000002
edu_career_160000002_714016,714016,Enfermería,al_hr_pe.edu_inst_160000002
edu_career_160000002_716026,716026,Farmacia Y Bioquímica,al_hr_pe.edu_inst_160000002
edu_career_160000002_717016,717016,Obstetricia,al_hr_pe.edu_inst_160000002
edu_career_160000003_199016,199016,Educación,al_hr_pe.edu_inst_160000003
edu_career_160000003_211016,211016,Antropología,al_hr_pe.edu_inst_160000003
edu_career_160000003_211036,211036,Arqueología,al_hr_pe.edu_inst_160000003
edu_career_160000003_212016,212016,Historia,al_hr_pe.edu_inst_160000003
edu_career_160000003_313016,313016,Psicología,al_hr_pe.edu_inst_160000003
edu_career_160000003_321026,321026,Ciencias De La Comunicación,al_hr_pe.edu_inst_160000003
edu_career_160000003_331146,331146,Ciencias Administrativas,al_hr_pe.edu_inst_160000003
edu_career_160000003_332176,332176,Ecoturismo,al_hr_pe.edu_inst_160000003
edu_career_160000003_332276,332276,Turismo,al_hr_pe.edu_inst_160000003
edu_career_160000003_341026,341026,Economía,al_hr_pe.edu_inst_160000003
edu_career_160000003_342056,342056,Contabilidad,al_hr_pe.edu_inst_160000003
edu_career_160000003_351016,351016,Derecho,al_hr_pe.edu_inst_160000003
edu_career_160000003_411016,411016,Biología,al_hr_pe.edu_inst_160000003
edu_career_160000003_412026,412026,Zootecnia,al_hr_pe.edu_inst_160000003
edu_career_160000003_421026,421026,Física,al_hr_pe.edu_inst_160000003
edu_career_160000003_422026,422026,Ingeniería Química,al_hr_pe.edu_inst_160000003
edu_career_160000003_422036,422036,Química,al_hr_pe.edu_inst_160000003
edu_career_160000003_423056,423056,Ingeniería Geológica,al_hr_pe.edu_inst_160000003
edu_career_160000003_431016,431016,Matemática,al_hr_pe.edu_inst_160000003
edu_career_160000003_511056,511056,Ingeniería Informática Y Sistemas,al_hr_pe.edu_inst_160000003
edu_career_160000003_522036,522036,Ingeniería En Industrias Alimentarias,al_hr_pe.edu_inst_160000003
edu_career_160000003_523026,523026,Ingeniería Agroindustrial,al_hr_pe.edu_inst_160000003
edu_career_160000003_524026,524026,Ingeniería Eléctrica,al_hr_pe.edu_inst_160000003
edu_career_160000003_525016,525016,Ingeniería Electrónica,al_hr_pe.edu_inst_160000003
edu_career_160000003_526036,526036,Ingeniería Mecánica,al_hr_pe.edu_inst_160000003
edu_career_160000003_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_160000003
edu_career_160000003_527056,527056,Ingeniería Metalúrgica,al_hr_pe.edu_inst_160000003
edu_career_160000003_531016,531016,Ingeniería Civil,al_hr_pe.edu_inst_160000003
edu_career_160000003_533026,533026,Arquitectura,al_hr_pe.edu_inst_160000003
edu_career_160000003_611016,611016,Agronomía,al_hr_pe.edu_inst_160000003
edu_career_160000003_611096,611096,Agroecología Y Desarrollo Rural,al_hr_pe.edu_inst_160000003
edu_career_160000003_611126,611126,Agronomía Tropical,al_hr_pe.edu_inst_160000003
edu_career_160000003_611136,611136,Ingeniería Agropecuaria,al_hr_pe.edu_inst_160000003
edu_career_160000003_612056,612056,Ingeniería Forestal,al_hr_pe.edu_inst_160000003
edu_career_160000003_621016,621016,Medicina Veterinaria,al_hr_pe.edu_inst_160000003
edu_career_160000003_711026,711026,Medicina Humana,al_hr_pe.edu_inst_160000003
edu_career_160000003_713026,713026,Odontología,al_hr_pe.edu_inst_160000003
edu_career_160000003_714016,714016,Enfermería,al_hr_pe.edu_inst_160000003
edu_career_160000003_716026,716026,Farmacia Y Bioquímica,al_hr_pe.edu_inst_160000003
edu_career_160000003_717016,717016,Obstetricia,al_hr_pe.edu_inst_160000003
edu_career_160000004_111026,111026,Educación Inicial,al_hr_pe.edu_inst_160000004
edu_career_160000004_112016,112016,Educación Primaria,al_hr_pe.edu_inst_160000004
edu_career_160000004_121016,121016,Educación Secundaria,al_hr_pe.edu_inst_160000004
edu_career_160000004_211016,211016,Antropología,al_hr_pe.edu_inst_160000004
edu_career_160000004_211036,211036,Arqueología,al_hr_pe.edu_inst_160000004
edu_career_160000004_212016,212016,Historia,al_hr_pe.edu_inst_160000004
edu_career_160000004_312036,312036,Trabajo Social,al_hr_pe.edu_inst_160000004
edu_career_160000004_321026,321026,Ciencias De La Comunicación,al_hr_pe.edu_inst_160000004
edu_career_160000004_331016,331016,Administración,al_hr_pe.edu_inst_160000004
edu_career_160000004_332276,332276,Turismo,al_hr_pe.edu_inst_160000004
edu_career_160000004_341026,341026,Economía,al_hr_pe.edu_inst_160000004
edu_career_160000004_342106,342106,Contabilidad Y Finanzas,al_hr_pe.edu_inst_160000004
edu_career_160000004_351056,351056,Derecho Y Ciencias Políticas,al_hr_pe.edu_inst_160000004
edu_career_160000004_411076,411076,Ciencias Biológicas,al_hr_pe.edu_inst_160000004
edu_career_160000004_411116,411116,Microbiología Y Parasitología,al_hr_pe.edu_inst_160000004
edu_career_160000004_412026,412026,Zootecnia,al_hr_pe.edu_inst_160000004
edu_career_160000004_421026,421026,Física,al_hr_pe.edu_inst_160000004
edu_career_160000004_422026,422026,Ingeniería Química,al_hr_pe.edu_inst_160000004
edu_career_160000004_431016,431016,Matemáticas,al_hr_pe.edu_inst_160000004
edu_career_160000004_432036,432036,Ingeniería Estadística,al_hr_pe.edu_inst_160000004
edu_career_160000004_511026,511026,Ingeniería De Sistemas,al_hr_pe.edu_inst_160000004
edu_career_160000004_511156,511156,Ingeniería Informática,al_hr_pe.edu_inst_160000004
edu_career_160000004_521046,521046,Ingeniería Industrial,al_hr_pe.edu_inst_160000004
edu_career_160000004_523026,523026,Ingeniería Agroindustrial,al_hr_pe.edu_inst_160000004
edu_career_160000004_526016,526016,Ingeniería De Materiales,al_hr_pe.edu_inst_160000004
edu_career_160000004_526036,526036,Ingeniería Mecánica,al_hr_pe.edu_inst_160000004
edu_career_160000004_526076,526076,Ingeniería Mecatrónica,al_hr_pe.edu_inst_160000004
edu_career_160000004_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_160000004
edu_career_160000004_527056,527056,Ingeniería Metalúrgica,al_hr_pe.edu_inst_160000004
edu_career_160000004_591036,591036,Pesquería,al_hr_pe.edu_inst_160000004
edu_career_160000004_594056,594056,Ingeniería Ambiental,al_hr_pe.edu_inst_160000004
edu_career_160000004_611016,611016,Agronomía,al_hr_pe.edu_inst_160000004
edu_career_160000004_611076,611076,Ingeniería Agrícola,al_hr_pe.edu_inst_160000004
edu_career_160000004_711016,711016,Medicina,al_hr_pe.edu_inst_160000004
edu_career_160000004_713016,713016,Estomatología,al_hr_pe.edu_inst_160000004
edu_career_160000004_714016,714016,Enfermería,al_hr_pe.edu_inst_160000004
edu_career_160000004_716026,716026,Farmacia Y Bioquímica,al_hr_pe.edu_inst_160000004
edu_career_160000005_199016,199016,Educación,al_hr_pe.edu_inst_160000005
edu_career_160000005_211016,211016,Antropología,al_hr_pe.edu_inst_160000005
edu_career_160000005_212016,212016,Historia,al_hr_pe.edu_inst_160000005
edu_career_160000005_213046,213046,Literatura Y Lingüística,al_hr_pe.edu_inst_160000005
edu_career_160000005_216016,216016,Filosofía,al_hr_pe.edu_inst_160000005
edu_career_160000005_221016,221016,Artes,al_hr_pe.edu_inst_160000005
edu_career_160000005_311016,311016,Sociología,al_hr_pe.edu_inst_160000005
edu_career_160000005_312036,312036,Trabajo Social,al_hr_pe.edu_inst_160000005
edu_career_160000005_313016,313016,Psicología,al_hr_pe.edu_inst_160000005
edu_career_160000005_321026,321026,Ciencias De La Comunicación,al_hr_pe.edu_inst_160000005
edu_career_160000005_331016,331016,Administración,al_hr_pe.edu_inst_160000005
edu_career_160000005_332336,332336,Turismo Y Hotelería,al_hr_pe.edu_inst_160000005
edu_career_160000005_333036,333036,Marketing,al_hr_pe.edu_inst_160000005
edu_career_160000005_335066,335066,Gestión,al_hr_pe.edu_inst_160000005
edu_career_160000005_339076,339076,Relaciones Industriales,al_hr_pe.edu_inst_160000005
edu_career_160000005_341026,341026,Economía,al_hr_pe.edu_inst_160000005
edu_career_160000005_342026,342026,Banca Y Seguros,al_hr_pe.edu_inst_160000005
edu_career_160000005_342056,342056,Contabilidad,al_hr_pe.edu_inst_160000005
edu_career_160000005_342126,342126,Finanzas,al_hr_pe.edu_inst_160000005
edu_career_160000005_351016,351016,Derecho,al_hr_pe.edu_inst_160000005
edu_career_160000005_411016,411016,Biología,al_hr_pe.edu_inst_160000005
edu_career_160000005_421026,421026,Física,al_hr_pe.edu_inst_160000005
edu_career_160000005_422026,422026,Ingeniería Química,al_hr_pe.edu_inst_160000005
edu_career_160000005_422036,422036,Química,al_hr_pe.edu_inst_160000005
edu_career_160000005_423046,423046,Ingeniería Geofísica,al_hr_pe.edu_inst_160000005
edu_career_160000005_423056,423056,Ingeniería Geológica,al_hr_pe.edu_inst_160000005
edu_career_160000005_431016,431016,Matemáticas,al_hr_pe.edu_inst_160000005
edu_career_160000005_441016,441016,Ciencias De La Computación,al_hr_pe.edu_inst_160000005
edu_career_160000005_511026,511026,Ingeniería De Sistemas,al_hr_pe.edu_inst_160000005
edu_career_160000005_512046,512046,Ingeniería De Telecomunicaciones,al_hr_pe.edu_inst_160000005
edu_career_160000005_521046,521046,Ingeniería Industrial,al_hr_pe.edu_inst_160000005
edu_career_160000005_522036,522036,Ingeniería De Industrias Alimentarias,al_hr_pe.edu_inst_160000005
edu_career_160000005_524026,524026,Ingeniería Eléctrica,al_hr_pe.edu_inst_160000005
edu_career_160000005_525016,525016,Ingeniería Electrónica,al_hr_pe.edu_inst_160000005
edu_career_160000005_526016,526016,Ingeniería De Materiales,al_hr_pe.edu_inst_160000005
edu_career_160000005_526036,526036,Ingeniería Mecánica,al_hr_pe.edu_inst_160000005
edu_career_160000005_527016,527016,Ingeniería De Minas,al_hr_pe.edu_inst_160000005
edu_career_160000005_527056,527056,Ingeniería Metalúrgica,al_hr_pe.edu_inst_160000005
