id,code,name,for_executive,for_employee,for_worker
occupation_782011,782011,"Mecanico Engrasador,Excepto Barcos",True,True,True
occupation_782012,782012,Mecanico Reparador De Bicicletas,True,True,True
occupation_782013,782013,Montador De Manufacturas Metalicas,True,True,True
occupation_782014,782014,"Probador De Automoviles,Reparaciones",True,True,True
occupation_782015,782015,Reparador De Bicicletas,True,True,True
occupation_782016,782016,Revisor Y Probador De Maquinaria,True,True,True
occupation_782017,782017,Samuelles-Muellero,True,True,True
occupation_783001,783001,Ajustador Electricista En General,True,True,True
occupation_783002,783002,Ajustadores Electricistas De Motores Y Dinamos,True,True,True
occupation_783003,783003,Ajustadores Electricistas De Transformadores,True,True,True
occupation_783004,783004,Ajustadores Electricistas Equipos Centrales Electricos,True,True,True
occupation_783005,783005,Ajustadores Electricistas Ascensores Y Similares,True,True,True
occupation_783006,783006,Ajustador Electronicista,True,True,True
occupation_783007,783007,Bobinador Electricista,True,True,True
occupation_783008,783008,Controlador Calidad Aparat. Electric. Y Electronicos,True,True,True
occupation_783009,783009,"Debanador, Electricista",True,True,True
occupation_783010,783010,Electricista Bobinador,True,True,True
occupation_783011,783011,"Electricista-Montador,Aire Acondicionado",True,True,True
occupation_783012,783012,"Electricistas Gral., Construc. Instal. Elec., Cine",True,True,True
occupation_783013,783013,Electricista De Barcos Y Aviones,True,True,True
occupation_783014,783014,Electricista De Vehiculos,True,True,True
occupation_783015,783015,Empalmador De Cables Electricos,True,True,True
occupation_783016,783016,"Inspector Control Calidad, Equipo. Electric. Y Electronicos",True,True,True
occupation_783017,783017,Inspector Calidad Aparat. Electric. Y Electronicos,True,True,True
occupation_783018,783018,Inspector De Distintivo De Calidad,True,True,True
occupation_783019,783019,"Instalador Electricista,Ascensores Y Equipo Similar",True,True,True
occupation_783020,783020,Instalador De Antenas De Radio Y Television,True,True,True
occupation_783021,783021,Instalador De Telefonos Y Telegrafos,True,True,True
occupation_783022,783022,Instalador Cables Para La Electrificacion Ferrocarriles,True,True,True
occupation_783023,783023,"Instalador Lineas Energia Electrica, Tendido Aereo",True,True,True
occupation_783024,783024,Instalador De Cables De Energia Electrica,True,True,True
occupation_783025,783025,Instalador De Lineas Electricas Para Traccion,True,True,True
occupation_783026,783026,Instalador De Cables,True,True,True
occupation_783027,783027,Instalador Cables Para Traccion Vehiculos Elect.,True,True,True
occupation_783029,783029,Instalador De Cables De Telefonos Y Telegrafos,True,True,True
occupation_783030,783030,Instalador De Lineas Subterraneos,True,True,True
occupation_783031,783031,Instalador Lineas Electricas Y Telecomunicaciones,True,True,True
occupation_783032,783032,Instalador De Lineas De Telecomunicaciones,True,True,True
occupation_783033,783033,Mecanico-Reparador De Receptores Radio Y Tv,True,True,True
occupation_783034,783034,Mecanico De Telefono Y Telegrafos,True,True,True
occupation_783035,783035,Mecanico Reparador De Telefonos Y Telegrafos,True,True,True
occupation_783036,783036,Montador De Instalaciones Telefonicas Y Telegrafo,True,True,True
occupation_783037,783037,"Montador Electricista, Ajustador En General",True,True,True
occupation_783038,783038,"Montador, Ascensores Y Equipo Similar",True,True,True
occupation_783039,783039,Montador O Ensamblador Aparatos Elect. Y Electro.,True,True,True
occupation_783040,783040,Montador De Radios,True,True,True
occupation_783041,783041,Montador De Tubos Electronicos,True,True,True
occupation_783042,783042,Montador Cables De Transporte De Energia Electrica,True,True,True
occupation_783043,783043,Montador De Cables Subterraneas,True,True,True
occupation_783044,783044,Montador Lineas Aereas Para Transporte De Corriente,True,True,True
occupation_783045,783045,Montador De Lineas Catenarias,True,True,True
occupation_783046,783046,Montador De Lineas Telefonicas Y Telegraficas,True,True,True
occupation_783047,783047,Montador De Lineas Subterraneos,True,True,True
occupation_783048,783048,Reparador De Receptores De Radio Y Tv,True,True,True
occupation_783049,783049,Radio Tecnico Reparaciones De Radio Y Tv,True,True,True
occupation_783050,783050,Reparador De Aparatos Electrodomesticos,True,True,True
occupation_783051,783051,Reparador Electricista De Aparatos Electrodomesticos,True,True,True
occupation_783052,783052,Reparador Instalaciones De Telefonicos Y Telegrafos,True,True,True
occupation_784001,784001,"Controlador De Sonido,Estudios De Radio Y Tv",True,True,True
occupation_784002,784002,Operador De Aparatos De Estudios De Radio Y Tv,True,True,True
occupation_784003,784003,Operador De Equipo De Transmision De Radio Y Tv,True,True,True
occupation_784004,784004,Operador Equipo Estudios Radiodifusion O Tv,True,True,True
occupation_784005,784005,Operador Estacion Emisora De Radio Y Tv,True,True,True
occupation_784006,784006,"Operador De Estacion Emisora Radio Y Tv,De Equipo",True,True,True
occupation_784007,784007,Operador De Imagen De Television,True,True,True
occupation_784008,784008,Operador De Radio Y Television,True,True,True
occupation_784009,784009,Operador De Video,True,True,True
occupation_784010,784010,"Operador De Aparato De Proyeccion,Cine",True,True,True
occupation_784011,784011,"Operador De Cabina, Cinematografica, Salas Cine",True,True,True
occupation_784012,784012,Operador De Equipo De Grabacion O Reg. De Sonido,True,True,True
occupation_784013,784013,Operador Equipo De Amplificacion De Sonido,True,True,True
occupation_784014,784014,Operador De Video O Betamax,True,True,True
occupation_785001,785001,"Ajustador De Tuberias En General, De Gas, En Aviones",True,True,True
occupation_785002,785002,Armador De Cajas De Acero En Taller,True,True,True
occupation_785003,785003,Armador De Estructuras De Acero,True,True,True
occupation_785004,785004,"Armador Hierro Y Acero, Blindaje, Construc Navales",True,True,True
occupation_785005,785005,Armador De Barcos,True,True,True
occupation_785008,785008,"Calderero, Cobre Y Aleaciones Ligeras Chapas Acero",True,True,True
occupation_785009,785009,Calentador Al Rojo De Remaches,True,True,True
occupation_785010,785010,"Carrocero, Automoviles, Aviones Y Otros",True,True,True
occupation_785011,785011,Corrocero De Automoviles,True,True,True
occupation_785012,785012,Conductor De Maquina De Soldar Por Arco Electrico,True,True,True
occupation_785013,785013,Cortador De Metales Con Soplete,True,True,True
occupation_785014,785014,"Chapista En Gral., Caldero, Hojalatero, Decoracion",True,True,True
occupation_785015,785015,"Fontanero,En General",True,True,True
occupation_785016,785016,Gasfitero,True,True,True
occupation_785017,785017,Hojalatero O Chapista,True,True,True
occupation_785018,785018,"Instalador Tuberias,En Gral,Gas,Barcos,Aviones",True,True,True
occupation_785019,785019,Montador De Calderas,True,True,True
occupation_785020,785020,"Montador Construcc. Metalicas, Excepto Buques",True,True,True
occupation_785021,785021,"Montador Estructuras De Acero,Excepto Buques",True,True,True
occupation_785022,785022,"Montador De Planchas,Astilleros",True,True,True
occupation_785023,785023,Operador De Gasometro,True,True,True
occupation_785024,785024,"Oxicortador En General, A Mano O A Maquina",True,True,True
occupation_785027,785027,Planchador De Carrocerias De Vehiculos,True,True,True
occupation_785028,785028,Plomero,True,True,True
occupation_785029,785029,Preparador De Estructuras De Acero En Taller,True,True,True
occupation_785030,785030,"Reblonador Planchas Metal, A Mano O Maq., Plancha",True,True,True
occupation_785031,785031,"Remachador, Mano O Maq. Planchas Met., Martillo Neu.",True,True,True
occupation_785032,785032,"Replanteador De Estructuras, Metalicas",True,True,True
occupation_785033,785033,Soldador-Plomero,True,True,True
occupation_785034,785034,"Soldador Con Soplete Y Por Arco Electrico,Gral",True,True,True
occupation_785035,785035,"Sopletista De Corte, A Mano",True,True,True
occupation_785036,785036,Sopletista Soldador,True,True,True
occupation_785037,785037,Soldador N.E.O.P.,True,True,True
occupation_785038,785038,Soldador De Cautin (Cautil),True,True,True
occupation_785039,785039,Trazador De Caldereria Y Chapas,True,True,True
occupation_785040,785040,Trazador De Planchas Y Chapas Metalicas,True,True,True
occupation_785041,785041,Trazador De Estructuras Metalicas,True,True,True
occupation_785042,785042,"Trazador De Galibos, Astilleros",True,True,True
occupation_785043,785043,"Tubero En General, Distribucion Gas, Aire A Presion, Vapor",True,True,True
occupation_791001,791001,"Arreglo De Maquina De Escribir, Calculadoras, Etc.",True,True,True
occupation_791002,791002,"Ajustador, Montador De Motores A Gasolina",True,True,True
occupation_791003,791003,"Ajustador, Montador De Motores Diesel",True,True,True
occupation_791004,791004,"Ajustador, Montador De Motores De Combust.Int.(Ex.Mot.Avion",True,True,True
occupation_791005,791005,Ajustador-Montador De Motores Marinos,True,True,True
occupation_791006,791006,"Ajustador-Montador De Motores Avion,Reaccion",True,True,True
occupation_791007,791007,Ajustador-Montador Excepto Motores Combus. Interna,True,True,True
occupation_791008,791008,Constructor De Brujulas,True,True,True
occupation_791009,791009,Constructor De Balanzas,True,True,True
occupation_791010,791010,"Constructor De Barometros, Termometros",True,True,True
occupation_791011,791011,"Instrumentista, Instrumentos De Precision",True,True,True
occupation_791012,791012,"Mecanico-Montador Maquina, Equipo Industrial, Aire Acondici",True,True,True
occupation_791013,791013,"Mecanico, Ajustador De Maquinaria En General",True,True,True
occupation_791014,791014,Mecanico De Balanzas,True,True,True
occupation_791015,791015,Mecanico De Camaras Fotograficas,True,True,True
occupation_791016,791016,Mecanico De Instrumentos De Optica,True,True,True
occupation_791017,791017,Mecanico De Instrumentos De Laboratorio,True,True,True
occupation_791018,791018,Mecanico De Instrumentos De Odontologia,True,True,True
occupation_791019,791019,Mecanico De Instrumento Quirurgicos,True,True,True
occupation_791020,791020,Mecanico De Protesis Ortopedicas,True,True,True
occupation_791021,791021,Mecanico De Protesis Dentales,True,True,True
occupation_791022,791022,Mecanico Dentista,True,True,True
occupation_791023,791023,Mecanico Ortopedista,True,True,True
occupation_791024,791024,Mecanicos De Instrumentos De Precision,True,True,True
occupation_791025,791025,Montador De Aparatos Fotograficos,True,True,True
occupation_791026,791026,Montador De Instrumentos De Precision,True,True,True
occupation_791027,791027,Relojero,True,True,True
occupation_791028,791028,Reparador De Relojes,True,True,True
occupation_792001,792001,"Batihoja,Joyero O Platero",True,True,True
occupation_792002,792002,Cincelador-Orfebre,True,True,True
occupation_792003,792003,Diamantista-Pulidor Y Tallador De Piedras Preciosas,True,True,True
occupation_792004,792004,Engastador,True,True,True
occupation_792005,792005,Esmaltador De Metales Preciosos,True,True,True
occupation_792006,792006,"Filigranista,Joyero O Platero",True,True,True
occupation_792007,792007,Grabador De Metales Preciosos,True,True,True
occupation_792008,792008,Grabador De Plateria Y Joyeria,True,True,True
occupation_792009,792009,Laminador De Metales Preciosos,True,True,True
occupation_792010,792010,"Lapidario, Tallador Y Pulidor De Piedras Preciosas",True,True,True
occupation_792011,792011,Martillador De Metales Preciosos,True,True,True
occupation_792012,792012,Montador De Piedras Preciosas,True,True,True
occupation_792013,792013,"Montador, Orfebreria",True,True,True
occupation_792014,792014,"Orfebre, Joyero O Platero",True,True,True
occupation_792015,792015,"Orfebreria, Cincelador (Joyero O Platero)",True,True,True
occupation_792016,792016,"Plateria, Grabador",True,True,True
occupation_792017,792017,Platero Y Orfebre,True,True,True
occupation_792018,792018,Recalcador De Metales Preciosos,True,True,True
occupation_792019,792019,"Reparador, De Joyas",True,True,True
occupation_792020,792020,"Repujador, Otro Joyero O Platero",True,True,True
occupation_792021,792021,Tallador Y Pulidor De Piedras Preciosas,True,True,True
occupation_792022,792022,Tornero-Repujador Orfebreria,True,True,True
occupation_792023,792023,Trefilador De Metales Preciosos,True,True,True
occupation_793001,793001,"Acabador De Bordes,Cristal",True,True,True
occupation_793002,793002,Afinador A Maquina De Cristales De Optica,True,True,True
occupation_793003,793003,"Afinador De Vidrio,Optica De Anteojeria",True,True,True
occupation_793004,793004,Biselador De Cristales,True,True,True
occupation_793005,793005,Conductor De Maquina De Estirar Vidrio Plano,True,True,True
occupation_793006,793006,"Cortador, Tallador De Cristales De Optica",True,True,True
occupation_793007,793007,Cortador De Vidrio,True,True,True
occupation_793008,793008,Curvador De Tubos De Vidrio,True,True,True
occupation_793009,793009,"Desbastador, Optica En Anteojeria",True,True,True
occupation_793010,793010,"Esmerilador De Bordes,Vidrio",True,True,True
